candidate_id,name,party_code,number,title,text
866,Martin Graff Jørgensen,F,3,Kollektiv transport,"Vi skal investere i vores kollektive transport for at skabe en stærkere sammenhængskraft på tværs af vores land. Det skal vi gøre til gavn for vores yderområder, vores unge og vores ældre. "
837,Pia Olsen Dyhr,F,1,Stærkere velfærd i hverdagen,Flere lærere i folkeskolen og flere hænder i ældreplejen. Tryghed og værdighed før skattelettelser.
837,Pia Olsen Dyhr,F,2,Tid til det vigtigste,"Genindfør det 6. SU-år. En retfærdig pension. Mere fleksibilitet, når livet rammer."
837,Pia Olsen Dyhr,F,3,Grøn retning med ansvar,"Beskyttelse af drikkevand, mere natur og en ambitiøs, socialt retfærdig klimapolitik."
267,Jacob Harris,H,1,skat og gældsstyrelsen ,Vi skal have stoppet statens grådig jagt på uskyldige borgere. Skat skal ikke kunne opkræve penge fra borgerne uden et dokumenteret regnskab for hvorfor borgeren skylder og de skal slet ikke kunne sende til Gældsstyrelsen som imod alle retsprincipper kan tilbageholde folks løn og økonomi på et fejlagtig grundlag  
267,Jacob Harris,H,2,fri pensionsalder ,Det er borgerne der skal bestemme deres pensionsalder ikke folketinget. Folketinget kan ikke styre den magt og giver sig selv langt bedre pension vilkår end de tilbyder befolkningen. Derfor vil vi skære på en lang række skatter afgifter så folk har mulighed for at spare noget mere op og give dem magten til at gå tidligt på pension  
267,Jacob Harris,H,3,hårdere straffe til pædofile og voldtægtsforbrydere,vi skal straffeforbryderen og ikke offer. Hvis kriminelle udlændinge voldtager børn eller voksne kvinder og piger så beskytter konventionerne dem så vi ikke kan sende dem ud af landet. Jeg er på offerets side og hvis en konvention går imod offerets retsprincipper så er det konventionen der må vige og ikke offerne. 
257,Sanne Pilgaard,H,1,Remigration,"Vi er nødt til at kunne sende kriminelle udlændinge ud af Danmark og vi er nødt til at tage et opgør med de internationale konventioner der i dag gør mere skade end gavn. Jeg vil til enhver tid sætte danskernes ret til tryghed og familieliv i eget land over kriminelle udlændinges, som ikke gør noget godt for det danske samfund."
257,Sanne Pilgaard,H,2,Det skal være billigere at være dansker,"Som så mange andre danskere mærker jeg også de stigende priser på fødevarer, de høje afgifter og nogle af verdens højeste skatter. Derfor vil jeg arbejde for, at det bliver billigere at være dansker. Danskerne skal ikke gøres afhængige af checks fra en stat, som først tager en stadig større og større del af hver tjente krone, for derefter at give vores egne penge tilbage igen op til et valg."
257,Sanne Pilgaard,H,3,Ansvar i det offentlige ,"Medarbejdere i det offentlige skal kunne stille til ansvar for deres handlinger på lige vilkår, som hvis de arbejdede i det private erhvervsliv. Handlinger skal have konsekvenser, også i det offentlige. "
256,Tim Larsen,H,1,mennesket før systemet ,"jeg vil arbejde for et velfærdssystem ,der sætter mennesket før systemet - uanset om det handler om børn og unge , ældre eller mennesker med handicap. Alle hae ret til trygge rammer , værdighed og hjælp , der tager udgangspunkt i det enkelte menneskes behov .Det kræver tid til omsorg , tidlig indsats frem for brandslukning , mere selvbestemmelse og mindre bureaukrati. "
256,Tim Larsen,H,2,Forbyggelse før behandling,"et stærkt samfund kræver et sundhedsvæsen, hvor alle har lige adgang - uanset økonomi .Der skal mere fokus på livskvalitet,sundhed og forbyggelse end sygedomsbekæmpelse.der skal være bedre sundhed i Danmark, også uden for større byer."
256,Tim Larsen,H,3,Fri bevægelighed for borgerne ,"høje afgifter og priser presser almindlige mennesker, og begrænser deres frihed i hverdagen.jeg vil arbejde for lavere afgifter på nødvendige varer og brændstof, samt mere rimelige priser generelt. "
131,Pernille Vermund,I,1,Udlændingepolitikken skal løses fra bunden,"40 års indvandring fra Stormellemøsten har skadet Danmark. Frie og liberale samfund opstår ikke af sig selv. De skal forsvares for at bevares. Vi skal have et stop for spontan asyl og Menneskerettighedskonventionens særstatus skal ophæves, så kriminelle udlændinge kan udvises. Til gengæld skal vi fjerne skøre regler, der spænder ben for arbejdskraft fra lande, som vi har gode erfaringer med."
131,Pernille Vermund,I,2,Slut med A- og B-hold i velfærden,"Vi har et af verdens højeste skattetryk, men vi har langt fra verdens bedste velfærd. Venstrefløjens kamp imod private leverandører i velfærden skaber et A- og B-hold. For frit at kunne vælge mellem private og offentlige tilbud skal man have penge på pungen. Sådan skal det ikke være.
Alle skal have reelt frit valg mellem offentlige og private, og der skal være gennemsigtighed i kvaliteten. "
131,Pernille Vermund,I,3,"Flid, initiativ og innovation skal belønnes ","Danmark skal belønne flid, initiativ og innovation. For når erhvervslivet trives, fører det til mere velstand, flere arbejdspladser, højere skatteindtægter, bedre produkter samt serviceydelser, og, ja, på næsten alle tænkelige måder en bedre fremtid. Derfor skal vi luge ud i bureaukratiet, sænke skatter og afgifter generelt sikre bedre vilkår for små og mellemstore virksomheder i Danmark."
132,Joachim Riis,I,1,Virkelighed Før Politik,Jeg vil have mere virkelighed og mindre levebrødspolitik på Christiansborg. Beslutninger skal træffes med forståelse og erfaringer fra erhvervslivet og den almene hverdag uden for Christiansborg. 
132,Joachim Riis,I,2,Arbejde Skal Kunne Betale Sig,"Jeg vil sænke skatten på arbejde, så det i langt højere grad kan betale sig, at gå på arbejde og yde en ekstra indsats i vores samfund. "
132,Joachim Riis,I,3,Færre Regler - Mere Ansvar,"Jeg vil fjerne unødige regler og bureaukrati, så borgerne, virksomhederne og kommunerne får mere frihed og selvstændighed og reelt kan tage ansvar og ære i praksis. "
133,Lars-Christian Brask,I,1,Det skal betale sig at yde end indsat. Du kan godt. Alle har et potentiale.,"Du skal belønnes for @ uddanne dig, tage et arbejde, løbe en risiko og tage initiativ. Sætter du iværk skal der være 1 gulerod for indsatsen. Du skal have frihed til @ disponere over dine egne ressourcer. Ejendomsret & kontraktfrihed r grundlaget for menneskelig virksomhed. Et frit marked uden offentlig indblanding r den bedste garant for, @ du kan udvikle dig, eksperimentere & opnå ny viden"
133,Lars-Christian Brask,I,2,Friheden er værd at kæmpe for. Det r fundamentalt @ selv bestemme over dit liv,"Alle har et potentiale - du kan godt, vi kan godt
Vi er individuelle - ikke en gennemsnitlig masse - vi kan godt
Frihed er det mest positive ved at leve og være menneske.
Livet er vores eget og vi skal have lov til at bruge det, som vi vil. Frihed til selv at bestemme over dit liv og dine penge (indenfor lovens rammer). Rammer, der ikke må være for snævre og detaljestyrende. Frihed under ansvar. "
133,Lars-Christian Brask,I,3,"Ingen skal have for lang tid til arbejde, uddannelse eller job","Vi lever i et velstående samfund, så infrastrukturen og den offentlige transport skal sikre, at du ikke i et lille land som Danmark har for lang tid til at nå din uddannelsesinstitution, dit job eller hjælp ved ulykke og sygdom. Vores infrastruktur skal udbygges. Det gælder også den digitale, så du kan fungere fra dit hjem."
134,Mads Brenøe,I,1,"Et land, der kan stå på egne ben","Med en vestlig verden i opbrud, har Danmark mere end nogensinde før brug for et ranke ryggen, tage ansvar og med tydelige værdier, sætte en klar retning. Tidens udfordringer kalder på mere af det, vi er gjort af: Demokrati, ytringsfrihed, ansvar og optimisme. Vi skal fortsætte oprustningen og skabe de bedste vilkår for dem, der med flid, dygtighed og kreativitet holder hjulene i gang."
134,Mads Brenøe,I,2,Et samfund bygget på frihed og ansvar,"Vi er ikke ens. Vi fødes med forskellige evner, vilkår og muligheder. Et stærkt samfund hjælper dem, der har brug for det. Og giver plads og frihed til dem, der kan selv. Jeg vil arbejde for et Danmark, hvor flere står på egne ben, så vi kan løfte dem, der ikke kan. For frihed er ikke kun retten til at vælge. Det er også viljen til at tage ansvar for sig selv og fællesskabet."
134,Mads Brenøe,I,3,Et grønnere og skønnere Danmark,"Vi skal have langt mere plads til naturen i Danmark. Også her på øerne. Større, sammenhængende naturområder, renere fjorde, sunde og bælter. Naturarv er kulturarv, og det kræver en indsats at sikre det til fremtidige generationer. Jeg vil kæmpe for flere, større naturområder på land og for flere marine naturnationalparker. Til gavn for os alle sammen. "
135,Martin Mickey,I,1,Strammere udlændinge politik - fordi sammenhængskraft ikke er gratis,"Danmark er et frit land. 
Frihed kræver klare regler og at de gælder for alle. 
En stram udlændingepolitik handler om retfærdighed og ansvar. 
Danmark bestemmer selv, hvem der kommer hertil. 
Man skal arbejde, forsørge sig selv og respektere vores love og værdier. 
Ellers må der være konsekvens. 
Retssikkerhed og konsekvens hører sammen."
135,Martin Mickey,I,2,"Stærke landdistrikter - mindre stat, mere virkelighed","Landdistrikterne har ikke brug for flere puljer og projekter, men for frihed. 
Statens detailstyring kvæler lokale initiativer, før de vokser. 
Arbejdspladser skabes af mennesker, der tør investere og ansætte, ikke af rapporter. 
Derfor vil jeg sænke skatten, fjerne bureaukrati og give lokalsamfund mere råderum. 
Mindre kontrol. Mere frihed."
135,Martin Mickey,I,3,En energipolitik med realitetssans - ikke ønsketænkning,"Den grønne omstilling skal være realistisk ikke religiøs. 
Sol og vind kan ikke stå alene, når strømmen skal leveres døgnet rundt. 
Ensidige satsninger gør energien dyrere og forsyningen mere usikker. 
Jeg vil have teknologineutralitet, konkurrence og stabil strøm. 
Staten skal sætte mål, ikke udpege vindere. 
Grøn omstilling skal bygge på fakta, forsyningssikkerhed og sund fornuft."
136,Frederik Grünfeld,I,1,FLERE SKAL HAVE MULIGHED FOR AT EJE DERES BOLIG ,"Boligejere skal ikke mødes af nye skatter, og flere, også førstegangskøbere, skal have reel adgang til ejerbolig."
136,Frederik Grünfeld,I,2,ATOMKRAFT SOM FUNDAMENT FOR BILLIG OG STABIL ENERGI,"Vi har brugt milliarder på vind og sol, men vi mangler stadig stabilitet og forsyningssikkerhed. Danmark har brug for en realistisk energipolitik, hvor atomkraft indgår som en del af løsningen."
136,Frederik Grünfeld,I,3,BEDRE RAMMEVILKÅR FOR VÆRDISKABELSE OG INVESTERING,"De, der skaber vækst og arbejdspladser, fortjener bedre vilkår fremfor byrder og mistænkeliggørelse. Det er dem der løber en risiko, for at vi som land kan blive rigere, og dermed fortsat kunne hjælpe de mennesker der har mest brug for hjælp i vores samfund."
137,Michael Rask,I,1,Sænk skatten,Vi har verdens højeste skattetryk og verdens største offentlige sektor - det kan vi i den grad gøre bedre. Fjern en del af bureaukratiet og sænk skatten.
137,Michael Rask,I,2,Væk med bureaukratiet,"Vi skal ikke have som mål med alle de regler. Lad os nu en gang for alle få ryddet op i alt det unødvendige bureaukrati, og gøre det lettere og billigere at være dansker."
137,Michael Rask,I,3,Mennesket før systemet,Du kan godt - vi kan godt. Lad os aktivt arbejde på at fjerne den formynderiske tankegang om at staten ved bedst.
138,Sandra Skalvig,I,1,Midlertidigt stop for tildeling af statsborgerskab,"Vi skal ikke tildele statsborgerskab i blinde. Derfor skal vi stoppe for tildelingen, indtil vi har en effektiv screeningsmodel, der kan identificere ansøgere med antidemokratiske holdninger og adfærd. "
138,Sandra Skalvig,I,2,Et opgør med internationale konventioner,"Vi skal tage et opgør med de internationale konventioner, der begrænser vores mulighed for at vi i Danmark kan føre en ansvarlig og konsekvent udlændingepolitik. "
138,Sandra Skalvig,I,3,Negativliste for opholdstilladelser,"Vi skal i Danmark begrænse indvandringen fra lande, vi har dårlige erfaringer med. Derfor skal vi indføre en negativliste for studie- og arbejdstilladelser, så vi som udgangspunkt ikke giver opholdstilladelser til personer fra lande hvor vores erfaring med integration er dårlige samt hvor deres værdier og normer står i direkte modsætning til de danske. "
139,Nicolai Sandager,I,1,Friere skoler og stærkere familier,"Skoler skal have frihed til at tilrettelægge undervisningen efter børnenes behov – ikke styres af ensartede systemkrav. Heldagsskole og detailregulering svækker kvaliteten. Forældre skal have reel valgfrihed, og familier skal have større økonomisk råderum til selv at prioritere deres hverdag."
139,Nicolai Sandager,I,2,Et markant stærkere dansk forsvar,"Danmark skal kunne forsvare sig selv og leve op til vores internationale forpligtelser. Det kræver højere investeringer, hurtigere indkøb og mindre bureaukrati. Vi skal styrke Forsvaret nu – ikke om ti år – så vi kan sikre vores frihed og støtte vores allierede, herunder Ukraine."
139,Nicolai Sandager,I,3,Lavere skat og stærkere erhvervsliv,"Skatten skal ned – på arbejde og virksomheder. Lavere selskabsskat og mindre bureaukrati styrker investeringer, innovation og jobskabelse. Danmark skal være et attraktivt land at drive virksomhed i. Vækst og ansvarlig økonomi er forudsætningen for både velfærd og frihed."
140,Henrik B. Dynesen,I,1,Færre regler. Mere frihed.,"Bureaukratiet vokser år for år. Det stjæler tid fra arbejdet og dræner både arbejdsglæde og velstand. I stedet for flere skemaer skal vi have mere ansvar og handlefrihed. Vi i Liberal Alliance vil indføre et bindende regelloft: Nye regler kræver, at gamle fjernes."
